nios2-terminal: connected to hardware target using JTAG UART on cable
nios2-terminal: "USB-Blaster [USB-0]", device 1, instance 0
nios2-terminal: (Use the IDE stop button or Ctrl-C to terminate)

lab mode is Interrupt
period, pulse_width, bg_tasks_run, avg_latency, missed, multi_pulses
4252, 2126, 9616, 254, 0, 0
4254, 2127, 9610, 254, 0, 0
4256, 2128, 9611, 254, 0, 0
4258, 2129, 9612, 254, 0, 0
4260, 2130, 9617, 254, 0, 0
4262, 2131, 9620, 254, 0, 0
4264, 2132, 9613, 254, 0, 0
4266, 2133, 9613, 254, 0, 0
4268, 2134, 9615, 254, 0, 0
4270, 2135, 9620, 254, 0, 0
4272, 2136, 9615, 254, 0, 0
4274, 2137, 9613, 254, 0, 0
4276, 2138, 9614, 254, 0, 0
4278, 2139, 9619, 254, 0, 0
4280, 2140, 9623, 254, 0, 0
4282, 2141, 9615, 254, 0, 0
4284, 2142, 9615, 254, 0, 0
4286, 2143, 9618, 254, 0, 0
4288, 2144, 9623, 254, 0, 0
4290, 2145, 9617, 254, 0, 0
4292, 2146, 9618, 254, 0, 0
4294, 2147, 9617, 254, 0, 0
4296, 2148, 9621, 254, 0, 0
4298, 2149, 9626, 254, 0, 0
4300, 2150, 9619, 254, 0, 0
4302, 2151, 9620, 254, 0, 0
4304, 2152, 9621, 254, 0, 0
4306, 2153, 9626, 254, 0, 0
4308, 2154, 9631, 254, 0, 0
4310, 2155, 9620, 254, 0, 0
4312, 2156, 9622, 254, 0, 0
4314, 2157, 9624, 254, 0, 0
4316, 2158, 9629, 254, 0, 0
4318, 2159, 9626, 254, 0, 0
4320, 2160, 9621, 254, 0, 0
4322, 2161, 9624, 254, 0, 0
4324, 2162, 9627, 254, 0, 0
4326, 2163, 9632, 254, 0, 0
4328, 2164, 9626, 254, 0, 0
4330, 2165, 9625, 254, 0, 0
4332, 2166, 9629, 254, 0, 0
4334, 2167, 9630, 254, 0, 0
4336, 2168, 9635, 254, 0, 0
4338, 2169, 9627, 254, 0, 0
4340, 2170, 9627, 254, 0, 0
4342, 2171, 9629, 254, 0, 0
4344, 2172, 9633, 254, 0, 0
4346, 2173, 9628, 254, 0, 0
4348, 2174, 9629, 254, 0, 0
4350, 2175, 9643, 254, 0, 0
4352, 2176, 9635, 254, 0, 0
4354, 2177, 9645, 254, 0, 0
4356, 2178, 9634, 254, 0, 0
4358, 2179, 9634, 254, 0, 0
4360, 2180, 9633, 254, 0, 0
4362, 2181, 9637, 254, 0, 0
4364, 2182, 9640, 254, 0, 0
4366, 2183, 9632, 254, 0, 0
4368, 2184, 9632, 254, 0, 0
4370, 2185, 9631, 254, 0, 0
4372, 2186, 9638, 254, 0, 0
4374, 2187, 9643, 254, 0, 0
4376, 2188, 9633, 254, 0, 0
4378, 2189, 9633, 254, 0, 0
4380, 2190, 9635, 254, 0, 0
4382, 2191, 9641, 254, 0, 0
4384, 2192, 9637, 254, 0, 0
4386, 2193, 9636, 254, 0, 0
4388, 2194, 9636, 254, 0, 0
4390, 2195, 9639, 254, 0, 0
4392, 2196, 9643, 254, 0, 0
4394, 2197, 9641, 254, 0, 0
4396, 2198, 9638, 254, 0, 0
4398, 2199, 9638, 254, 0, 0
4400, 2200, 9641, 254, 0, 0
4402, 2201, 9647, 254, 0, 0
4404, 2202, 9640, 254, 0, 0
4406, 2203, 9640, 254, 0, 0
4408, 2204, 9640, 254, 0, 0
4410, 2205, 9645, 254, 0, 0
4412, 2206, 9648, 254, 0, 0
4414, 2207, 9643, 254, 0, 0
4416, 2208, 9641, 254, 0, 0
4418, 2209, 9641, 254, 0, 0
4420, 2210, 9648, 254, 0, 0
4422, 2211, 9649, 254, 0, 0
4424, 2212, 9642, 254, 0, 0
4426, 2213, 9644, 254, 0, 0
4428, 2214, 9644, 254, 0, 0
4430, 2215, 9649, 254, 0, 0
4432, 2216, 9653, 254, 0, 0
4434, 2217, 9644, 254, 0, 0
4436, 2218, 9644, 254, 0, 0
4438, 2219, 9646, 254, 0, 0
4440, 2220, 9651, 254, 0, 0
4442, 2221, 9656, 254, 0, 0
4444, 2222, 9647, 254, 0, 0
4446, 2223, 9647, 254, 0, 0
4448, 2224, 9648, 254, 0, 0
4450, 2225, 9654, 254, 0, 0
4452, 2226, 9660, 256, 0, 0
4454, 2227, 9650, 254, 0, 0
4456, 2228, 9649, 254, 0, 0
4458, 2229, 9650, 254, 0, 0
4460, 2230, 9655, 254, 0, 0
4462, 2231, 9660, 254, 0, 0
4464, 2232, 9650, 254, 0, 0
4466, 2233, 9651, 254, 0, 0
4468, 2234, 9652, 254, 0, 0
4470, 2235, 9657, 254, 0, 0
4472, 2236, 9661, 254, 0, 0
4474, 2237, 9652, 254, 0, 0
4476, 2238, 9654, 254, 0, 0
4478, 2239, 9654, 254, 0, 0
4480, 2240, 9659, 254, 0, 0
4482, 2241, 9664, 254, 0, 0
4484, 2242, 9655, 254, 0, 0
4486, 2243, 9651, 254, 0, 0
4488, 2244, 9655, 254, 0, 0
4490, 2245, 9660, 254, 0, 0
4492, 2246, 9665, 254, 0, 0
4494, 2247, 9657, 254, 0, 0
4496, 2248, 9656, 254, 0, 0
4498, 2249, 9657, 254, 0, 0
4500, 2250, 9663, 254, 0, 0
4502, 2251, 9668, 254, 0, 0
4504, 2252, 9658, 254, 0, 0
4506, 2253, 9658, 254, 0, 0
4508, 2254, 9659, 254, 0, 0
4510, 2255, 9664, 254, 0, 0
4512, 2256, 9669, 254, 0, 0
4514, 2257, 9659, 254, 0, 0
4516, 2258, 9660, 254, 0, 0
4518, 2259, 9660, 254, 0, 0
4520, 2260, 9667, 254, 0, 0
4522, 2261, 9670, 254, 0, 0
4524, 2262, 9662, 254, 0, 0
4526, 2263, 9662, 254, 0, 0
4528, 2264, 9661, 254, 0, 0
4530, 2265, 9666, 254, 0, 0
4532, 2266, 9671, 254, 0, 0
4534, 2267, 9664, 254, 0, 0
4536, 2268, 9664, 254, 0, 0
4538, 2269, 9664, 254, 0, 0
4540, 2270, 9668, 254, 0, 0
4542, 2271, 9673, 254, 0, 0
4544, 2272, 9668, 254, 0, 0
4546, 2273, 9670, 254, 0, 0
4548, 2274, 9666, 254, 0, 0
4550, 2275, 9671, 254, 0, 0
4552, 2276, 9675, 254, 0, 0
4554, 2277, 9668, 254, 0, 0
4556, 2278, 9667, 254, 0, 0
4558, 2279, 9666, 254, 0, 0
4560, 2280, 9668, 254, 0, 0
4562, 2281, 9673, 254, 0, 0
4564, 2282, 9678, 254, 0, 0
4566, 2283, 9668, 254, 0, 0
4568, 2284, 9668, 254, 0, 0
4570, 2285, 9670, 254, 0, 0
4572, 2286, 9675, 254, 0, 0
4574, 2287, 9680, 254, 0, 0
4576, 2288, 9670, 254, 0, 0
4578, 2289, 9670, 254, 0, 0
4580, 2290, 9671, 254, 0, 0
4582, 2291, 9675, 254, 0, 0
4584, 2292, 9680, 254, 0, 0
4586, 2293, 9673, 254, 0, 0
4588, 2294, 9672, 254, 0, 0
4590, 2295, 9672, 254, 0, 0
4592, 2296, 9677, 254, 0, 0
4594, 2297, 9681, 254, 0, 0
4596, 2298, 9674, 254, 0, 0
4598, 2299, 9674, 254, 0, 0
4600, 2300, 9675, 254, 0, 0
4602, 2301, 9677, 254, 0, 0
4604, 2302, 9682, 254, 0, 0
4606, 2303, 9686, 254, 0, 0
4608, 2304, 9676, 254, 0, 0
4610, 2305, 9679, 254, 0, 0
4612, 2306, 9677, 254, 0, 0
4614, 2307, 9680, 254, 0, 0
4616, 2308, 9685, 254, 0, 0
4618, 2309, 9678, 254, 0, 0
4620, 2310, 9678, 254, 0, 0
4622, 2311, 9678, 254, 0, 0
4624, 2312, 9683, 254, 0, 0
4626, 2313, 9686, 254, 0, 0
4628, 2314, 9680, 254, 0, 0
4630, 2315, 9680, 254, 0, 0
4632, 2316, 9679, 254, 0, 0
4634, 2317, 9682, 254, 0, 0
4636, 2318, 9686, 254, 0, 0
4638, 2319, 9691, 254, 0, 0
4640, 2320, 9682, 254, 0, 0
4642, 2321, 9683, 254, 0, 0
4644, 2322, 9682, 254, 0, 0
4646, 2323, 9687, 254, 0, 0
4648, 2324, 9692, 254, 0, 0
4650, 2325, 9684, 254, 0, 0
4652, 2326, 9684, 254, 0, 0
4654, 2327, 9684, 254, 0, 0
4656, 2328, 9686, 254, 0, 0
4658, 2329, 9691, 254, 0, 0
4660, 2330, 9696, 254, 0, 0
4662, 2331, 9685, 254, 0, 0
4664, 2332, 9684, 254, 0, 0
4666, 2333, 9686, 254, 0, 0
4668, 2334, 9691, 254, 0, 0
4670, 2335, 9696, 254, 0, 0
4672, 2336, 9687, 254, 0, 0
4674, 2337, 9687, 254, 0, 0
4676, 2338, 9686, 254, 0, 0
4678, 2339, 9690, 254, 0, 0
4680, 2340, 9695, 254, 0, 0
4682, 2341, 9689, 254, 0, 0
4684, 2342, 9689, 254, 0, 0
4686, 2343, 9689, 254, 0, 0
4688, 2344, 9691, 254, 0, 0
4690, 2345, 9695, 254, 0, 0
4692, 2346, 9698, 254, 0, 0
4694, 2347, 9691, 254, 0, 0
4696, 2348, 9691, 254, 0, 0
4698, 2349, 9691, 254, 0, 0
4700, 2350, 9696, 254, 0, 0
4702, 2351, 9697, 254, 0, 0
4704, 2352, 9694, 254, 0, 0
4706, 2353, 9692, 254, 0, 0
4708, 2354, 9693, 254, 0, 0
4710, 2355, 9695, 254, 0, 0
4712, 2356, 9698, 254, 0, 0
4714, 2357, 9705, 254, 0, 0
4716, 2358, 9694, 254, 0, 0
4718, 2359, 9694, 254, 0, 0
4720, 2360, 9695, 254, 0, 0
4722, 2361, 9697, 254, 0, 0
4724, 2362, 9702, 254, 0, 0
4726, 2363, 9706, 254, 0, 0
4728, 2364, 9696, 254, 0, 0
4730, 2365, 9697, 254, 0, 0
4732, 2366, 9712, 254, 0, 0
4734, 2367, 9703, 254, 0, 0
4736, 2368, 9713, 254, 0, 0
4738, 2369, 9701, 254, 0, 0
4740, 2370, 9701, 254, 0, 0
4742, 2371, 9700, 254, 0, 0
4744, 2372, 9702, 254, 0, 0
4746, 2373, 9705, 254, 0, 0
4748, 2374, 9709, 254, 0, 0
4750, 2375, 9700, 254, 0, 0
4752, 2376, 9700, 254, 0, 0
4754, 2377, 9699, 254, 0, 0
4756, 2378, 9704, 254, 0, 0
4758, 2379, 9707, 254, 0, 0
4760, 2380, 9701, 254, 0, 0
4762, 2381, 9701, 254, 0, 0
4764, 2382, 9702, 254, 0, 0
4766, 2383, 9702, 254, 0, 0
4768, 2384, 9707, 254, 0, 0
4770, 2385, 9711, 254, 0, 0
4772, 2386, 9703, 254, 0, 0
4774, 2387, 9703, 254, 0, 0
4776, 2388, 9706, 254, 0, 0
4778, 2389, 9706, 254, 0, 0
4780, 2390, 9713, 254, 0, 0
4782, 2391, 9714, 254, 0, 0
4784, 2392, 9706, 254, 0, 0
4786, 2393, 9706, 254, 0, 0
4788, 2394, 9706, 254, 0, 0
4790, 2395, 9709, 254, 0, 0
4792, 2396, 9713, 254, 0, 0
4794, 2397, 9717, 254, 0, 0
4796, 2398, 9708, 254, 0, 0
4798, 2399, 9707, 254, 0, 0
4800, 2400, 9707, 254, 0, 0
4802, 2401, 9713, 254, 0, 0
4804, 2402, 9714, 254, 0, 0
4806, 2403, 9708, 254, 0, 0
4808, 2404, 9709, 254, 0, 0
4810, 2405, 9709, 254, 0, 0
4812, 2406, 9710, 254, 0, 0
4814, 2407, 9715, 254, 0, 0
4816, 2408, 9718, 254, 0, 0
4818, 2409, 9710, 254, 0, 0
4820, 2410, 9710, 254, 0, 0
4822, 2411, 9711, 254, 0, 0
4824, 2412, 9713, 254, 0, 0
4826, 2413, 9717, 254, 0, 0
4828, 2414, 9722, 254, 0, 0
4830, 2415, 9712, 254, 0, 0
4832, 2416, 9713, 254, 0, 0
4834, 2417, 9714, 256, 0, 0
4836, 2418, 9716, 254, 0, 0
4838, 2419, 9720, 254, 0, 0
4840, 2420, 9723, 254, 0, 0
4842, 2421, 9714, 254, 0, 0
4844, 2422, 9715, 254, 0, 0
4846, 2423, 9714, 254, 0, 0
4848, 2424, 9718, 254, 0, 0
4850, 2425, 9722, 254, 0, 0
4852, 2426, 9726, 254, 0, 0
4854, 2427, 9716, 254, 0, 0
4856, 2428, 9716, 254, 0, 0
4858, 2429, 9717, 254, 0, 0
4860, 2430, 9720, 254, 0, 0
4862, 2431, 9724, 254, 0, 0
4864, 2432, 9729, 254, 0, 0
4866, 2433, 9719, 254, 0, 0
4868, 2434, 9715, 254, 0, 0
4870, 2435, 9717, 254, 0, 0
4872, 2436, 9722, 254, 0, 0
4874, 2437, 9726, 254, 0, 0
4876, 2438, 9731, 254, 0, 0
4878, 2439, 9720, 254, 0, 0
4880, 2440, 9720, 254, 0, 0
4882, 2441, 9721, 254, 0, 0
4884, 2442, 9725, 254, 0, 0
4886, 2443, 9729, 254, 0, 0
4888, 2444, 9722, 254, 0, 0
4890, 2445, 9722, 254, 0, 0
4892, 2446, 9722, 254, 0, 0
4894, 2447, 9721, 254, 0, 0
4896, 2448, 9725, 254, 0, 0
4898, 2449, 9730, 254, 0, 0
4900, 2450, 9724, 254, 0, 0
4902, 2451, 9725, 254, 0, 0
4904, 2452, 9724, 254, 0, 0
4906, 2453, 9724, 254, 0, 0
4908, 2454, 9728, 254, 0, 0
4910, 2455, 9732, 254, 0, 0
4912, 2456, 9736, 254, 0, 0
4914, 2457, 9725, 254, 0, 0
4916, 2458, 9725, 254, 0, 0
4918, 2459, 9726, 254, 0, 0
4920, 2460, 9730, 254, 0, 0
4922, 2461, 9734, 254, 0, 0
4924, 2462, 9739, 254, 0, 0
4926, 2463, 9730, 254, 0, 0
4928, 2464, 9732, 254, 0, 0
4930, 2465, 9728, 254, 0, 0
4932, 2466, 9734, 254, 0, 0
4934, 2467, 9737, 254, 0, 0
4936, 2468, 9740, 254, 0, 0
4938, 2469, 9729, 254, 0, 0
4940, 2470, 9729, 254, 0, 0
4942, 2471, 9728, 254, 0, 0
4944, 2472, 9732, 254, 0, 0
4946, 2473, 9736, 254, 0, 0
4948, 2474, 9740, 254, 0, 0
4950, 2475, 9730, 254, 0, 0
4952, 2476, 9731, 254, 0, 0
4954, 2477, 9731, 254, 0, 0
4956, 2478, 9734, 254, 0, 0
4958, 2479, 9737, 254, 0, 0
4960, 2480, 9742, 254, 0, 0
4962, 2481, 9733, 254, 0, 0
4964, 2482, 9732, 254, 0, 0
4966, 2483, 9733, 254, 0, 0
4968, 2484, 9736, 254, 0, 0
4970, 2485, 9739, 254, 0, 0
4972, 2486, 9743, 254, 0, 0
4974, 2487, 9735, 254, 0, 0
4976, 2488, 9735, 254, 0, 0
4978, 2489, 9735, 254, 0, 0
4980, 2490, 9736, 254, 0, 0
4982, 2491, 9741, 254, 0, 0
4984, 2492, 9744, 254, 0, 0
4986, 2493, 9737, 254, 0, 0
4988, 2494, 9736, 254, 0, 0
4990, 2495, 9736, 254, 0, 0
4992, 2496, 9741, 254, 0, 0
4994, 2497, 9741, 254, 0, 0
4996, 2498, 9744, 254, 0, 0
4998, 2499, 9749, 254, 0, 0
5000, 2500, 9738, 254, 0, 0
Bye
